event_id,user_id,timestamp,action_type,item_id,product_type,eco_score,refurbished,delivery_type,used_green_toggle,session_id
3312,438,2025-04-25 15:27:37,view,2919,Water Purifier,142.12,0,instant,1,session_438_65
3313,308,2024-07-20 22:25:59,normal_purchase,1959,Air Conditioner,451.72,0,instant,1,session_308_83
3314,73,2024-05-29 18:19:54,normal_purchase,4710,Television,204.12,0,delayed,0,session_73_1
3315,111,2024-11-27 13:38:13,view,2026,Air Conditioner,428.89,0,instant,1,session_111_35
3316,292,2024-07-03 11:19:43,delayed_delivery,1548,Cooler,96.4,0,delayed,1,session_292_10
3317,251,2024-06-01 00:48:28,green_toggle,594,Cooler,76.18,0,delayed,1,session_251_9
3318,79,2025-02-01 21:33:53,view,733,Air Conditioner,389.35,0,delayed,0,session_79_79
3319,486,2024-06-23 03:54:40,normal_purchase,3824,Gas Stove,151.82,0,instant,1,session_486_58
3320,28,2024-07-10 19:21:21,refurbished_purchase,4370,Gas Stove,52.62,1,instant,1,session_28_69
3321,317,2025-02-28 05:48:18,view,757,Washing Machine,344.08,1,delayed,0,session_317_97
3322,482,2024-12-12 20:31:18,delayed_delivery,4471,Washing Machine,127.34,0,delayed,1,session_482_12
3323,214,2025-03-24 04:09:32,view,3042,Mixer Grinder,140.44,0,instant,1,session_214_64
3324,87,2024-12-10 02:34:58,green_toggle,1958,Geyser,71.76,1,instant,1,session_87_6
3325,486,2024-02-02 23:02:54,view,2236,Mixer Grinder,85.74,0,delayed,0,session_486_21
3326,295,2024-12-23 10:32:27,view,2336,Air Conditioner,350.27,1,instant,0,session_295_55
3327,44,2025-02-11 00:33:24,green_toggle,2809,Air Conditioner,296.67,0,instant,1,session_44_40
3328,457,2024-09-17 15:43:38,delayed_delivery,2061,Mixer Grinder,91.54,1,delayed,1,session_457_39
3329,75,2024-10-05 10:06:00,view,2894,Mixer Grinder,61.61,0,instant,0,session_75_56
3330,298,2024-10-23 09:17:06,green_toggle,1010,Cooler,75.3,0,instant,1,session_298_4
3331,422,2025-05-03 16:02:52,view,3894,Cooler,154.67,0,delayed,0,session_422_48
3332,424,2025-03-05 04:51:47,view,663,Geyser,139.23,0,instant,0,session_424_86
3333,368,2024-07-23 19:49:04,view,2157,Fans,54.23,1,instant,0,session_368_67
3334,27,2025-04-26 23:15:40,view,2223,Cooler,114.07,0,delayed,0,session_27_59
3335,73,2024-03-07 19:26:05,normal_purchase,2464,Cooler,199.5,0,instant,1,session_73_17
3336,60,2025-02-01 04:49:08,view,2417,Mixer Grinder,108.89,0,instant,1,session_60_6
3337,331,2024-09-27 17:05:02,refurbished_purchase,898,Mixer Grinder,27.69,1,instant,1,session_331_20
3338,201,2024-06-28 19:54:06,normal_purchase,860,Refrigerator,431.62,0,instant,0,session_201_80
3339,428,2024-06-10 16:30:08,green_toggle,1307,Washing Machine,238.76,1,instant,1,session_428_28
3340,475,2024-07-06 10:49:10,view,250,Gas Stove,100.76,0,instant,0,session_475_91
3341,221,2024-02-11 16:45:46,green_toggle,367,Air Conditioner,337.22,0,instant,1,session_221_44
3342,55,2025-02-19 07:17:24,green_toggle,4361,Refrigerator,293.33,0,instant,1,session_55_87
3343,187,2024-05-23 19:45:49,delayed_delivery,70,Mixer Grinder,90.91,0,delayed,1,session_187_43
3344,213,2025-02-15 07:41:57,view,2860,Refrigerator,375.55,0,instant,1,session_213_97
3345,493,2024-11-03 16:03:36,view,4652,Water Purifier,159.53,1,delayed,1,session_493_99
3346,163,2024-03-02 16:47:04,view,3051,Mixer Grinder,84.96,0,delayed,0,session_163_59
3347,337,2024-09-27 04:19:14,view,4629,Refrigerator,310.69,0,delayed,0,session_337_14
3348,423,2024-02-28 22:57:28,normal_purchase,562,Water Purifier,166.69,1,instant,0,session_423_9
3349,204,2025-05-07 00:46:41,view,424,Air Conditioner,373.41,0,instant,1,session_204_13
3350,176,2024-02-10 15:54:44,delayed_delivery,2935,Fans,29.76,0,delayed,1,session_176_58
3351,459,2024-09-25 23:08:59,refurbished_purchase,3091,Television,85.42,1,instant,1,session_459_57
3352,48,2024-10-26 11:50:54,view,275,Refrigerator,322.78,0,instant,0,session_48_12
3353,220,2024-03-02 07:27:54,view,1555,Air Conditioner,387.74,0,instant,0,session_220_66
3354,283,2024-09-13 04:59:01,view,3302,Air Conditioner,378.98,0,instant,0,session_283_2
3355,82,2024-05-06 21:19:41,view,4167,Refrigerator,307.63,0,instant,1,session_82_86
3356,10,2025-03-16 19:16:29,view,3587,Mixer Grinder,103.33,1,instant,0,session_10_60
3357,179,2025-06-30 22:27:11,normal_purchase,3677,Cooler,158.23,0,instant,0,session_179_63
3358,384,2024-10-25 14:23:12,normal_purchase,3336,Television,261.16,0,instant,0,session_384_38
3359,430,2025-04-03 15:27:17,green_toggle,3582,Air Conditioner,356.8,0,instant,1,session_430_48
3360,277,2024-04-03 11:24:20,normal_purchase,4390,Water Purifier,186.88,0,instant,0,session_277_88
3361,380,2024-10-26 19:07:41,view,2265,Television,186.85,0,instant,0,session_380_56
3362,442,2025-03-09 08:02:02,view,1341,Water Purifier,112.47,0,instant,0,session_442_93
3363,343,2025-02-27 09:47:42,normal_purchase,2069,Television,316.46,0,instant,1,session_343_59
3364,250,2025-05-21 21:39:23,view,4000,Geyser,157.6,1,instant,0,session_250_58
3365,429,2024-03-09 09:47:40,normal_purchase,1126,Water Purifier,206.03,0,instant,0,session_429_40
3366,128,2025-03-15 03:16:11,view,1220,Television,288.34,0,instant,0,session_128_38
3367,128,2024-04-27 07:17:02,view,2449,Mixer Grinder,145.61,0,delayed,0,session_128_73
3368,213,2024-02-06 02:32:29,green_toggle,1458,Television,198.62,1,instant,1,session_213_29
3369,468,2024-11-14 03:16:54,normal_purchase,1628,Cooler,207.46,0,instant,0,session_468_52
3370,134,2025-05-18 14:24:28,green_toggle,3021,Geyser,82.4,0,delayed,1,session_134_40
3371,260,2024-09-26 12:57:14,green_toggle,1751,Mixer Grinder,70.72,1,instant,1,session_260_38
3372,173,2024-02-09 20:50:35,refurbished_purchase,60,Mixer Grinder,25.33,1,instant,1,session_173_83
3373,47,2025-06-13 13:19:58,view,4687,Mixer Grinder,65.03,0,instant,0,session_47_48
3374,420,2024-01-21 14:09:46,green_toggle,4770,Refrigerator,281.1,0,instant,1,session_420_51
3375,291,2024-05-29 20:16:07,refurbished_purchase,3171,Mixer Grinder,28.1,1,instant,1,session_291_22
3376,309,2024-01-24 17:02:51,view,1776,Mixer Grinder,54.43,0,instant,1,session_309_25
3377,83,2024-03-07 09:57:53,green_toggle,3827,Television,102.7,0,instant,1,session_83_12
3378,172,2024-10-01 15:20:57,view,4980,Television,281.24,0,instant,0,session_172_32
3379,167,2025-04-19 22:01:01,green_toggle,498,Refrigerator,205.5,0,instant,1,session_167_12
3380,469,2024-12-17 17:17:11,green_toggle,1541,Cooler,84.0,0,instant,1,session_469_70
3381,353,2024-04-01 19:23:03,delayed_delivery,1432,Cooler,104.42,0,delayed,1,session_353_95
3382,345,2024-05-24 13:43:52,view,1110,Washing Machine,283.05,0,instant,1,session_345_46
3383,154,2024-12-09 09:40:05,delayed_delivery,3065,Water Purifier,96.06,0,delayed,1,session_154_8
3384,308,2024-01-09 17:52:40,delayed_delivery,4326,Fans,51.69,0,delayed,1,session_308_25
3385,16,2024-08-03 15:10:37,delayed_delivery,4626,Washing Machine,134.42,0,delayed,1,session_16_71
3386,428,2024-09-04 15:08:44,normal_purchase,4611,Cooler,159.44,0,instant,1,session_428_71
3387,247,2024-12-03 17:25:50,view,3914,Geyser,134.03,0,delayed,0,session_247_77
3388,34,2024-08-08 04:31:57,normal_purchase,688,Mixer Grinder,116.86,1,instant,1,session_34_78
3389,318,2024-06-14 11:20:57,view,1767,Air Conditioner,383.58,0,instant,1,session_318_56
3390,497,2024-02-29 23:52:23,green_toggle,784,Gas Stove,89.06,0,instant,1,session_497_67
3391,312,2025-03-15 01:02:21,refurbished_purchase,1953,Geyser,43.74,1,instant,1,session_312_68
3392,424,2024-12-15 23:53:00,view,2024,Washing Machine,314.54,0,instant,0,session_424_68
3393,118,2024-04-17 16:52:09,view,954,Refrigerator,347.75,0,instant,0,session_118_54
3394,385,2024-02-05 05:30:31,delayed_delivery,4219,Refrigerator,236.83,0,delayed,1,session_385_55
3395,363,2025-01-03 03:40:10,normal_purchase,4604,Gas Stove,218.46,0,instant,0,session_363_19
3396,55,2024-11-01 03:47:08,view,4918,Fans,146.48,1,instant,1,session_55_42
3397,51,2024-04-23 13:45:51,view,423,Fans,90.15,0,instant,0,session_51_69
3398,250,2024-08-25 20:33:52,view,3867,Fans,90.13,1,instant,0,session_250_72
3399,364,2024-10-04 01:31:44,normal_purchase,175,Television,172.41,0,instant,0,session_364_93
3400,222,2024-04-19 01:57:34,view,1831,Television,243.69,0,instant,1,session_222_75
3401,39,2025-04-02 14:09:16,view,383,Cooler,169.63,0,instant,0,session_39_51
3402,352,2024-05-12 04:12:22,green_toggle,3813,Geyser,119.33,0,delayed,1,session_352_66
3403,16,2024-10-25 07:53:12,normal_purchase,235,Gas Stove,193.98,0,instant,0,session_16_21
3404,277,2024-10-26 05:40:48,delayed_delivery,4561,Fans,60.4,0,delayed,1,session_277_51
3405,267,2024-12-26 02:26:38,view,1704,Television,223.32,1,instant,0,session_267_91
3406,341,2024-12-04 19:04:14,view,3729,Fans,114.59,0,instant,1,session_341_75
3407,314,2024-04-10 09:55:49,green_toggle,3367,Air Conditioner,300.0,0,instant,1,session_314_71
3408,120,2024-02-02 05:57:05,view,1373,Mixer Grinder,135.86,0,instant,0,session_120_63
3409,109,2024-03-18 21:49:20,green_toggle,3900,Washing Machine,202.65,1,delayed,1,session_109_2
3410,8,2024-04-14 14:30:01,view,4031,Air Conditioner,398.15,0,instant,0,session_8_12
3411,443,2024-03-11 01:10:28,green_toggle,374,Cooler,108.05,0,instant,1,session_443_45
3412,77,2024-05-27 12:23:05,normal_purchase,1410,Washing Machine,232.08,1,instant,0,session_77_72
3413,380,2024-10-16 19:01:03,view,3654,Geyser,162.03,0,instant,1,session_380_97
3414,392,2024-10-18 03:42:03,view,1005,Gas Stove,164.92,0,delayed,0,session_392_64
3415,257,2024-02-10 15:28:04,view,4788,Water Purifier,111.75,0,delayed,1,session_257_98
3416,96,2025-02-23 23:37:13,green_toggle,1692,Geyser,73.24,0,instant,1,session_96_53
3417,384,2024-09-01 21:51:00,delayed_delivery,40,Air Conditioner,277.49,0,delayed,1,session_384_65
3418,352,2024-02-10 08:46:09,view,3555,Water Purifier,170.55,0,delayed,0,session_352_18
3419,22,2024-06-06 11:23:09,refurbished_purchase,1212,Water Purifier,34.55,1,instant,1,session_22_91
3420,243,2025-06-26 20:07:41,view,4365,Mixer Grinder,82.8,0,instant,0,session_243_45
3421,168,2025-04-30 04:59:18,normal_purchase,3457,Refrigerator,273.49,0,instant,1,session_168_53
3422,230,2024-10-14 12:17:58,normal_purchase,2027,Washing Machine,378.49,0,delayed,0,session_230_90
3423,491,2024-06-03 08:53:22,refurbished_purchase,1697,Refrigerator,152.28,1,instant,1,session_491_86
3424,304,2024-07-16 18:23:18,normal_purchase,4221,Mixer Grinder,141.65,0,instant,0,session_304_18
3425,159,2025-02-18 13:57:53,green_toggle,239,Fans,53.48,0,instant,1,session_159_16
3426,308,2025-05-18 03:12:33,normal_purchase,4895,Mixer Grinder,64.99,0,instant,0,session_308_47
3427,222,2024-06-19 13:21:11,normal_purchase,221,Water Purifier,192.36,0,instant,0,session_222_56
3428,100,2025-02-08 04:15:40,green_toggle,626,Gas Stove,84.75,0,instant,1,session_100_30
3429,224,2024-02-24 10:35:34,view,2857,Fans,74.81,0,instant,0,session_224_81
3430,95,2024-10-09 05:14:09,normal_purchase,4361,Gas Stove,162.15,0,instant,0,session_95_82
3431,380,2024-10-31 17:56:00,view,4487,Water Purifier,126.58,0,instant,1,session_380_71
3432,200,2025-04-21 01:42:54,normal_purchase,1952,Television,254.68,0,instant,0,session_200_88
3433,282,2024-10-12 12:10:01,refurbished_purchase,2207,Television,82.11,1,instant,1,session_282_79
3434,295,2025-05-16 20:02:29,green_toggle,441,Fans,113.23,0,instant,1,session_295_60
3435,131,2025-06-14 13:50:00,view,406,Air Conditioner,434.21,0,delayed,1,session_131_5
3436,285,2024-01-03 16:14:40,view,177,Fans,99.95,0,instant,1,session_285_61
3437,269,2025-01-17 17:08:11,green_toggle,1585,Refrigerator,275.73,0,instant,1,session_269_3
3438,92,2025-03-02 07:50:02,green_toggle,3264,Geyser,106.63,0,delayed,1,session_92_38
3439,297,2024-02-16 11:41:14,view,1985,Television,286.22,1,instant,1,session_297_73
3440,309,2024-11-09 14:24:05,view,3602,Air Conditioner,400.91,0,instant,0,session_309_65
3441,308,2025-04-29 13:42:00,view,2808,Television,298.24,0,instant,0,session_308_69
3442,74,2024-05-26 12:43:07,view,3196,Cooler,175.44,0,instant,0,session_74_13
3443,183,2025-05-05 22:24:28,green_toggle,3004,Washing Machine,152.4,0,instant,1,session_183_30
3444,301,2024-08-09 05:03:53,normal_purchase,3071,Mixer Grinder,86.64,0,instant,1,session_301_80
3445,456,2025-06-09 00:33:59,green_toggle,536,Fans,77.57,0,instant,1,session_456_22
3446,352,2024-08-20 01:14:51,view,1683,Cooler,111.48,1,delayed,0,session_352_22
3447,237,2024-01-12 10:59:48,view,3138,Mixer Grinder,132.75,1,delayed,0,session_237_61
3448,464,2024-07-06 07:04:31,delayed_delivery,35,Washing Machine,236.74,0,delayed,1,session_464_44
3449,122,2024-03-27 23:53:55,normal_purchase,4368,Geyser,91.0,0,instant,0,session_122_92
3450,221,2024-03-20 22:51:21,delayed_delivery,2387,Refrigerator,153.65,0,delayed,1,session_221_21
3451,475,2025-02-07 16:40:50,view,1216,Water Purifier,158.11,0,instant,0,session_475_10
3452,219,2025-01-13 19:06:03,normal_purchase,4409,Fans,88.0,0,delayed,0,session_219_88
3453,385,2025-03-25 08:46:24,view,2742,Cooler,150.69,0,instant,1,session_385_72
3454,176,2025-05-20 19:36:28,green_toggle,4327,Washing Machine,196.68,0,instant,1,session_176_10
3455,386,2024-01-11 20:04:59,refurbished_purchase,1566,Cooler,43.1,1,instant,1,session_386_7
3456,280,2024-01-07 14:17:50,view,4991,Television,239.47,1,instant,0,session_280_8
3457,123,2024-09-24 15:44:53,normal_purchase,3149,Washing Machine,309.63,0,instant,1,session_123_41
3458,216,2025-04-24 08:15:34,view,4915,Cooler,133.73,0,instant,0,session_216_93
3459,418,2025-01-06 17:49:35,view,1444,Gas Stove,128.91,0,instant,1,session_418_60
3460,69,2025-03-25 14:19:18,normal_purchase,2103,Water Purifier,190.27,0,instant,0,session_69_84
3461,191,2025-04-01 11:36:24,view,907,Geyser,108.22,1,delayed,0,session_191_29
3462,191,2025-06-11 00:51:00,normal_purchase,4474,Geyser,216.63,1,instant,0,session_191_12
3463,364,2025-06-26 23:30:24,normal_purchase,3390,Gas Stove,175.67,0,delayed,0,session_364_26
3464,166,2025-01-15 18:28:30,delayed_delivery,4517,Mixer Grinder,78.3,0,delayed,1,session_166_97
3465,15,2024-05-28 22:42:41,green_toggle,3646,Fans,85.1,0,instant,1,session_15_44
3466,415,2024-08-31 19:03:11,normal_purchase,3224,Air Conditioner,456.19,0,instant,1,session_415_35
3467,494,2024-06-13 05:27:26,green_toggle,3297,Gas Stove,104.4,0,delayed,1,session_494_31
3468,435,2024-09-22 13:48:58,view,894,Cooler,130.61,0,instant,0,session_435_88
3469,332,2024-05-16 23:01:47,green_toggle,4695,Geyser,127.28,0,instant,1,session_332_47
3470,110,2024-06-04 23:25:31,refurbished_purchase,2361,Television,76.02,1,instant,1,session_110_51
3471,428,2025-04-28 11:35:49,view,1157,Mixer Grinder,86.44,0,instant,0,session_428_1
3472,185,2025-04-01 22:51:36,view,4955,Water Purifier,137.65,1,instant,0,session_185_40
3473,207,2025-03-19 18:26:23,green_toggle,4737,Air Conditioner,256.26,0,delayed,1,session_207_13
3474,4,2024-05-05 02:56:50,normal_purchase,4056,Television,218.78,1,instant,0,session_4_31
3475,31,2025-02-02 16:48:24,green_toggle,4423,Geyser,95.72,0,delayed,1,session_31_48
3476,490,2024-09-18 18:22:07,green_toggle,1365,Water Purifier,136.89,0,instant,1,session_490_42
3477,240,2025-05-13 15:35:57,refurbished_purchase,2613,Cooler,32.83,1,instant,1,session_240_8
3478,411,2024-07-18 04:31:28,view,1048,Water Purifier,197.91,1,instant,0,session_411_97
3479,53,2025-01-03 04:29:31,green_toggle,2378,Washing Machine,180.99,0,delayed,1,session_53_38
3480,449,2024-02-16 03:10:38,green_toggle,3111,Refrigerator,185.37,0,delayed,1,session_449_29
3481,87,2025-02-22 21:42:14,delayed_delivery,1184,Mixer Grinder,87.73,0,delayed,1,session_87_80
3482,354,2024-10-24 23:07:37,view,3722,Cooler,179.03,1,instant,0,session_354_99
3483,241,2024-01-31 14:56:37,normal_purchase,1793,Mixer Grinder,116.12,0,instant,1,session_241_42
3484,270,2024-12-16 16:00:01,green_toggle,851,Fans,118.07,0,instant,1,session_270_26
3485,229,2024-04-01 10:32:35,refurbished_purchase,802,Television,65.56,1,delayed,1,session_229_97
3486,432,2024-05-05 03:57:00,view,1747,Refrigerator,356.01,1,instant,1,session_432_94
3487,227,2024-05-25 08:08:44,view,129,Washing Machine,304.44,0,delayed,0,session_227_5
3488,99,2024-10-02 01:58:14,view,746,Air Conditioner,358.01,1,instant,0,session_99_49
3489,354,2024-12-13 11:15:18,view,4534,Air Conditioner,359.8,0,instant,0,session_354_14
3490,488,2024-10-10 03:41:11,view,1909,Air Conditioner,421.71,0,instant,0,session_488_79
3491,377,2024-04-03 11:20:25,refurbished_purchase,3840,Gas Stove,56.33,1,instant,1,session_377_58
3492,179,2025-06-09 13:57:46,normal_purchase,2354,Air Conditioner,366.86,0,instant,0,session_179_89
3493,373,2024-04-04 00:20:19,delayed_delivery,2300,Television,157.59,1,delayed,1,session_373_57
3494,280,2024-11-18 22:26:13,view,4190,Washing Machine,305.0,1,delayed,0,session_280_81
3495,274,2024-02-20 07:32:00,view,4645,Geyser,149.51,0,delayed,0,session_274_96
3496,234,2025-04-26 02:00:09,view,2941,Television,165.09,1,instant,1,session_234_8
3497,247,2025-06-18 22:54:33,normal_purchase,599,Gas Stove,118.28,0,instant,1,session_247_36
3498,236,2025-05-13 02:25:54,delayed_delivery,4735,Fans,94.43,0,delayed,1,session_236_71
3499,54,2024-01-20 09:14:37,green_toggle,1801,Washing Machine,276.73,0,delayed,1,session_54_47
3500,326,2025-05-15 05:12:24,normal_purchase,1275,Water Purifier,130.26,0,instant,0,session_326_98
3501,137,2024-07-02 15:56:19,view,365,Washing Machine,265.87,0,instant,0,session_137_73
3502,95,2024-01-16 17:19:50,green_toggle,2444,Cooler,84.11,0,instant,1,session_95_26
3503,357,2025-05-05 17:14:37,view,2913,Gas Stove,105.55,0,instant,1,session_357_55
3504,316,2024-12-28 08:04:02,view,3889,Water Purifier,134.72,1,instant,1,session_316_99
3505,427,2025-05-22 10:22:43,green_toggle,616,Washing Machine,269.92,0,delayed,1,session_427_39
3506,433,2024-11-02 09:59:55,view,2123,Washing Machine,294.86,0,instant,0,session_433_82
3507,30,2024-10-17 00:15:45,refurbished_purchase,2922,Fans,19.38,1,instant,1,session_30_36
3508,405,2024-11-04 05:00:41,green_toggle,861,Television,172.92,0,instant,1,session_405_21
3509,305,2024-05-02 20:02:59,view,1151,Gas Stove,170.37,0,delayed,1,session_305_15
3510,154,2025-01-20 18:53:46,delayed_delivery,4429,Cooler,125.61,0,delayed,1,session_154_27
3511,100,2024-03-22 17:21:01,refurbished_purchase,3888,Air Conditioner,167.96,1,instant,1,session_100_42
3512,193,2024-01-20 19:35:37,normal_purchase,3843,Geyser,170.78,0,delayed,1,session_193_39
3513,377,2025-01-05 06:56:44,refurbished_purchase,3123,Air Conditioner,195.42,1,instant,1,session_377_80
3514,415,2024-03-08 23:27:38,green_toggle,3588,Water Purifier,78.94,1,instant,1,session_415_23
3515,215,2025-05-25 07:47:13,normal_purchase,4582,Refrigerator,381.11,1,delayed,1,session_215_65
3516,382,2024-04-29 22:08:50,green_toggle,1341,Water Purifier,117.03,0,instant,1,session_382_20
3517,184,2024-03-29 06:18:38,delayed_delivery,1944,Air Conditioner,197.61,0,delayed,1,session_184_70
3518,352,2024-10-26 11:30:12,view,2510,Water Purifier,121.8,0,delayed,0,session_352_2
3519,318,2025-06-10 11:29:21,normal_purchase,3540,Mixer Grinder,107.51,0,delayed,1,session_318_68
3520,231,2024-12-02 01:39:36,view,3659,Refrigerator,333.02,0,instant,0,session_231_47
3521,332,2024-02-13 23:33:40,green_toggle,960,Air Conditioner,233.98,1,instant,1,session_332_99
3522,346,2024-02-28 02:02:44,green_toggle,2879,Television,222.76,1,instant,1,session_346_87
3523,415,2025-03-03 13:39:05,view,3194,Mixer Grinder,88.21,0,instant,0,session_415_61
3524,495,2025-04-10 13:22:36,green_toggle,2683,Fans,115.57,1,instant,1,session_495_9
3525,366,2024-01-02 03:33:39,view,4313,Fans,138.97,0,instant,0,session_366_46
