itemID,Product,Variety/Size,Brand,price,Production(kg CO2e),Packaging(kg CO2e),Logistics(kg CO2e),Total(kg CO2e),refurbished_available
1603,Cooler,50 L,Symphony,14923,55.0,5.5,11.0,71.5,1
1604,Water Purifier,RO+UV,Aquaguard,14895,61.2,6.12,4.08,71.4,0
1605,Fans,52 inch,Crompton,3918,25.0,2.5,3.0,30.5,0
1606,Cooler,30 L,Voltas,10472,40.0,4.0,10.0,54.0,1
1607,Air Conditioner,1 Ton,Samsung,37563,190.0,19.0,23.75,232.75,0
1608,Cooler,50 L,Voltas,18329,50.0,5.0,10.0,65.0,0
1609,Television,32 inch,Xiaomi,28357,103.0,10.3,20.6,133.9,1
1610,Washing Machine,6 kg,LG,21586,98.0,9.8,9.8,117.6,0
1611,Gas Stove/Cooktop,4 Burner,Sunflame,7661,47.5,4.75,4.75,57.0,1
1612,Fans,52 inch,Atomberg,2266,26.25,2.62,3.15,32.02,1
1613,Air Conditioner,2 Ton,Voltas,66475,300.0,30.0,32.0,362.0,1
1614,Gas Stove/Cooktop,2 Burner,Bajaj,2752,30.3,3.03,3.03,36.36,0
1615,Cooler,50 L,Kenstar,14207,49.5,4.95,9.9,64.35,1
1616,Cooler,30 L,Symphony,8250,44.0,4.4,11.0,59.4,0
1617,Television,55 inch,TCL,50663,176.4,17.64,34.3,228.34,0
1618,Television,43 inch,OnePlus,26738,122.4,12.24,25.5,160.14,1
1619,Television,65 inch,OnePlus,64277,224.4,22.44,40.8,287.64,1
1620,Washing Machine,8 kg,IFB,31176,145.5,14.55,14.55,174.6,1
1621,Water Purifier,RO+UV,Kent,12921,60.0,6.0,4.0,70.0,1
1622,Washing Machine,9 kg,Whirlpool,36531,172.8,17.28,17.28,207.36,1
1623,Gas Stove/Cooktop,4 Burner,Butterfly,6051,47.5,4.75,4.75,57.0,0
1624,Cooler,30 L,Crompton,7912,40.0,4.0,10.0,54.0,1
1625,Refrigerator,240 L,Whirlpool,23549,172.8,17.28,19.2,209.28,1
1626,Gas Stove/Cooktop,3 Burner,Prestige,3469,40.0,4.0,4.0,48.0,0
1627,Refrigerator,300 L,Panasonic,39773,200.0,20.0,25.0,245.0,0
1628,Geyser/Water Heater,15 L,Bajaj,4623,60.6,6.06,6.06,72.72,1
1629,Cooler,20 L,Kenstar,5413,29.7,2.97,7.92,40.59,1
1630,Refrigerator,190 L,Panasonic,16306,150.0,15.0,15.0,180.0,1
1631,Gas Stove/Cooktop,3 Burner,Sunflame,3353,38.0,3.8,3.8,45.6,1
1632,Television,32 inch,Samsung,16433,95.0,9.5,19.0,123.5,1
1633,Gas Stove/Cooktop,2 Burner,Prestige,3288,30.0,3.0,3.0,36.0,0
1634,Air Conditioner,1 Ton,Samsung,36054,190.0,19.0,23.75,232.75,0
1635,Gas Stove/Cooktop,4 Burner,Elica,7931,60.0,6.0,6.0,72.0,0
1636,Mixer Grinder,1000 W,Philips,7263,94.5,9.45,10.5,114.45,0
1637,Refrigerator,340 L,Panasonic,43639,220.0,22.0,30.0,272.0,1
1638,Mixer Grinder,750 W,Philips,5451,73.5,7.35,7.35,88.2,0
1639,Air Conditioner,1.5 Ton,Samsung,49238,237.5,23.75,23.75,285.0,0
1640,Fans,48 inch,Havells,1914,20.0,2.0,2.0,24.0,1
1641,Refrigerator,240 L,LG,21357,176.4,17.64,19.6,213.64,1
1642,Air Conditioner,1 Ton,Daikin,25520,190.0,19.0,23.75,232.75,1
1643,Air Conditioner,1 Ton,Blue Star,37882,202.0,20.2,25.25,247.45,1
1644,Washing Machine,8 kg,LG,34797,147.0,14.7,14.7,176.4,1
1645,Cooler,50 L,Voltas,11535,50.0,5.0,10.0,65.0,1
1646,Television,32 inch,OnePlus,26151,102.0,10.2,20.4,132.6,0
1647,Air Conditioner,1 Ton,Hitachi,27224,230.0,23.0,28.75,281.75,0
1648,Gas Stove/Cooktop,3 Burner,Sunflame,4006,38.0,3.8,3.8,45.6,0
1649,Air Conditioner,2 Ton,Daikin,66432,285.0,28.5,30.4,343.9,0
1650,Air Conditioner,1.5 Ton,LG,42605,245.0,24.5,24.5,294.0,0
1651,Geyser/Water Heater,10 L,AO Smith,5889,62.5,6.25,6.25,75.0,1
1652,Mixer Grinder,500 W,Panasonic,2199,50.0,5.0,5.0,60.0,0
1653,Cooler,50 L,Symphony,18469,55.0,5.5,11.0,71.5,1
1654,Television,55 inch,OnePlus,67742,183.6,18.36,35.7,237.66,0
1655,Television,65 inch,OnePlus,69292,224.4,22.44,40.8,287.64,1
1656,Television,50 inch,LG,57743,147.0,14.7,29.4,191.1,1
1657,Television,32 inch,Xiaomi,25471,103.0,10.3,20.6,133.9,0
1658,Air Conditioner,1.5 Ton,LG,31544,245.0,24.5,24.5,294.0,1
1659,Television,32 inch,TCL,28991,98.0,9.8,19.6,127.4,1
1660,Television,65 inch,Vu,88692,242.0,24.2,44.0,310.2,1
1661,Geyser/Water Heater,6 L,Havells,3256,40.0,4.0,4.0,48.0,0
1662,Air Conditioner,1 Ton,Samsung,31563,190.0,19.0,23.75,232.75,1
1663,Air Conditioner,2 Ton,Blue Star,59223,303.0,30.3,32.32,365.62,1
1664,Washing Machine,7 kg,IFB,28601,116.4,11.64,11.64,139.68,0
1665,Water Purifier,RO+UV+UF,Kent,11356,80.0,8.0,4.0,92.0,0
1666,Geyser/Water Heater,10 L,AO Smith,5319,62.5,6.25,6.25,75.0,0
1667,Air Conditioner,1 Ton,Hitachi,29834,230.0,23.0,28.75,281.75,1
1668,Washing Machine,7 kg,LG,29109,117.6,11.76,11.76,141.12,1
1669,Washing Machine,8 kg,Godrej,38583,148.5,14.85,14.85,178.2,0
1670,Gas Stove/Cooktop,3 Burner,Bajaj,5239,40.4,4.04,4.04,48.48,0
1671,Mixer Grinder,750 W,Philips,4361,73.5,7.35,7.35,88.2,0
1672,Refrigerator,190 L,Whirlpool,20776,144.0,14.4,14.4,172.8,0
1673,Fans,52 inch,Crompton,3937,25.0,2.5,3.0,30.5,0
1674,Mixer Grinder,750 W,Panasonic,4372,70.0,7.0,7.0,84.0,0
1675,Gas Stove/Cooktop,2 Burner,Prestige,2877,30.0,3.0,3.0,36.0,1
1676,Cooler,50 L,Symphony,16204,55.0,5.5,11.0,71.5,1
1677,Television,50 inch,TCL,54158,147.0,14.7,29.4,191.1,0
1678,Refrigerator,300 L,Godrej,37704,198.0,19.8,24.75,242.55,0
1679,Gas Stove/Cooktop,4 Burner,Butterfly,4641,47.5,4.75,4.75,57.0,0
1680,Washing Machine,7 kg,Whirlpool,29578,115.2,11.52,11.52,138.24,1
1681,Geyser/Water Heater,15 L,V-Guard,4458,66.0,6.6,6.6,79.2,1
1682,Mixer Grinder,1000 W,Morphy Richards,6508,99.0,9.9,11.0,119.9,1
1683,Refrigerator,340 L,Godrej,39352,217.8,21.78,29.7,269.28,0
1684,Washing Machine,6 kg,Bosch,23396,96.0,9.6,9.6,115.2,0
1685,Fans,52 inch,Orient,3494,27.25,2.73,3.27,33.25,0
1686,Washing Machine,7 kg,Samsung,23399,114.0,11.4,11.4,136.8,0
1687,Television,65 inch,Vu,63824,242.0,24.2,44.0,310.2,0
1688,Refrigerator,500 L,Panasonic,61024,250.0,25.0,40.0,315.0,0
1689,Gas Stove/Cooktop,2 Burner,Bajaj,3861,30.3,3.03,3.03,36.36,1
1690,Cooler,30 L,Kenstar,9477,39.6,3.96,9.9,53.46,0
1691,Television,55 inch,Vu,46373,198.0,19.8,38.5,256.3,1
1692,Mixer Grinder,750 W,Bajaj,4537,70.7,7.07,7.07,84.84,1
1693,Fans,52 inch,Usha,3306,25.5,2.55,3.06,31.11,0
1694,Television,32 inch,OnePlus,25039,102.0,10.2,20.4,132.6,0
1695,Refrigerator,240 L,Panasonic,26379,180.0,18.0,20.0,218.0,1
1696,Cooler,20 L,Symphony,6001,33.0,3.3,8.8,45.1,0
1697,Refrigerator,340 L,Haier,44474,220.0,22.0,30.0,272.0,1
1698,Gas Stove/Cooktop,2 Burner,Butterfly,3457,28.5,2.85,2.85,34.2,0
1699,Washing Machine,8 kg,Whirlpool,39749,144.0,14.4,14.4,172.8,1
1700,Fans,52 inch,Havells,3066,25.0,2.5,3.0,30.5,1
1701,Refrigerator,500 L,LG,54815,245.0,24.5,39.2,308.7,0
1702,Geyser/Water Heater,6 L,V-Guard,2588,44.0,4.4,4.4,52.8,0
1703,Cooler,50 L,Kenstar,19709,49.5,4.95,9.9,64.35,0
1704,Gas Stove/Cooktop,2 Burner,Elica,3751,36.0,3.6,3.6,43.2,1
1705,Air Conditioner,1.5 Ton,Samsung,42590,237.5,23.75,23.75,285.0,0
1706,Television,50 inch,Sony,59004,180.0,18.0,36.0,234.0,1
1707,Geyser/Water Heater,6 L,V-Guard,2029,44.0,4.4,4.4,52.8,0
1708,Refrigerator,190 L,Haier,16769,150.0,15.0,15.0,180.0,1
1709,Gas Stove/Cooktop,4 Burner,Pigeon,6809,48.5,4.85,4.85,58.2,0
1710,Cooler,30 L,Symphony,8822,44.0,4.4,11.0,59.4,0
1711,Television,75 inch,Sony,102599,300.0,30.0,60.0,390.0,0
1712,Air Conditioner,1 Ton,Samsung,32542,190.0,19.0,23.75,232.75,1
1713,Refrigerator,340 L,Godrej,33426,217.8,21.78,29.7,269.28,0
1714,Television,50 inch,Vu,38254,165.0,16.5,33.0,214.5,0
1715,Geyser/Water Heater,6 L,V-Guard,3200,44.0,4.4,4.4,52.8,1
1716,Refrigerator,340 L,Whirlpool,44406,211.2,21.12,28.8,261.12,1
1717,Air Conditioner,1 Ton,Samsung,28720,190.0,19.0,23.75,232.75,1
1718,Television,65 inch,Sony,67188,264.0,26.4,48.0,338.4,0
1719,Television,75 inch,Sony,102825,300.0,30.0,60.0,390.0,1
1720,Refrigerator,240 L,Samsung,20262,171.0,17.1,19.0,207.1,1
1721,Fans,48 inch,Havells,2710,20.0,2.0,2.0,24.0,1
1722,Cooler,50 L,Crompton,13131,50.0,5.0,10.0,65.0,1
1723,Air Conditioner,2 Ton,LG,44034,294.0,29.4,31.36,354.76,0
1724,Air Conditioner,1 Ton,LG,39034,196.0,19.6,24.5,240.1,1
1725,Television,75 inch,TCL,108540,245.0,24.5,49.0,318.5,1
1726,Fans,48 inch,Usha,2687,20.4,2.04,2.04,24.48,1
1727,Television,55 inch,TCL,49169,176.4,17.64,34.3,228.34,0
1728,Mixer Grinder,1000 W,Bajaj,5415,90.9,9.09,10.1,110.09,0
1729,Television,55 inch,LG,46065,176.4,17.64,34.3,228.34,0
1730,Washing Machine,9 kg,IFB,38071,174.6,17.46,17.46,209.52,1
1731,Air Conditioner,1 Ton,Samsung,26729,190.0,19.0,23.75,232.75,0
1732,Television,55 inch,OnePlus,56245,183.6,18.36,35.7,237.66,0
1733,Washing Machine,9 kg,Samsung,48196,171.0,17.1,17.1,205.2,0
1734,Mixer Grinder,1000 W,Panasonic,6577,90.0,9.0,10.0,109.0,1
1735,Washing Machine,8 kg,Godrej,28251,148.5,14.85,14.85,178.2,1
1736,Mixer Grinder,750 W,Preethi,5633,80.5,8.05,8.05,96.6,0
1737,Cooler,30 L,Havells,10814,40.0,4.0,10.0,54.0,1
1738,Gas Stove/Cooktop,4 Burner,Bajaj,6844,50.5,5.05,5.05,60.6,1
1739,Gas Stove/Cooktop,2 Burner,Prestige,3204,30.0,3.0,3.0,36.0,1
1740,Geyser/Water Heater,10 L,Havells,4333,50.0,5.0,5.0,60.0,0
1741,Air Conditioner,1 Ton,LG,28629,196.0,19.6,24.5,240.1,0
1742,Mixer Grinder,500 W,Havells,2225,50.0,5.0,5.0,60.0,0
1743,Water Purifier,RO+UV,Pureit,10021,58.8,5.88,3.92,68.6,0
1744,Gas Stove/Cooktop,2 Burner,Bajaj,2430,30.3,3.03,3.03,36.36,1
1745,Television,43 inch,Samsung,39132,114.0,11.4,23.75,149.15,0
1746,Air Conditioner,1.5 Ton,Daikin,36884,237.5,23.75,23.75,285.0,1
1747,Air Conditioner,1.5 Ton,Blue Star,37900,252.5,25.25,25.25,303.0,1
1748,Refrigerator,500 L,Godrej,42365,247.5,24.75,39.6,311.85,0
1749,Air Conditioner,1.5 Ton,Daikin,43682,237.5,23.75,23.75,285.0,0
1750,Washing Machine,8 kg,Whirlpool,29440,144.0,14.4,14.4,172.8,1
1751,Television,43 inch,OnePlus,25299,122.4,12.24,25.5,160.14,0
1752,Fans,48 inch,Usha,2729,20.4,2.04,2.04,24.48,1
1753,Refrigerator,240 L,Panasonic,21893,180.0,18.0,20.0,218.0,1
1754,Geyser/Water Heater,15 L,Bajaj,6388,60.6,6.06,6.06,72.72,1
1755,Cooler,30 L,Voltas,9495,40.0,4.0,10.0,54.0,0
1756,Air Conditioner,2 Ton,Blue Star,64898,303.0,30.3,32.32,365.62,0
1757,Geyser/Water Heater,10 L,AO Smith,5070,62.5,6.25,6.25,75.0,0
1758,Refrigerator,240 L,Godrej,29232,178.2,17.82,19.8,215.82,0
1759,Refrigerator,500 L,LG,53823,245.0,24.5,39.2,308.7,0
1760,Washing Machine,6 kg,LG,23801,98.0,9.8,9.8,117.6,0
1761,Air Conditioner,1.5 Ton,Blue Star,37748,252.5,25.25,25.25,303.0,0
1762,Air Conditioner,1.5 Ton,Samsung,34249,237.5,23.75,23.75,285.0,1
1763,Television,43 inch,TCL,31851,117.6,11.76,24.5,153.86,0
1764,Water Purifier,RO+UV+UF,Pureit,14505,78.4,7.84,3.92,90.16,0
1765,Washing Machine,6 kg,Godrej,24193,99.0,9.9,9.9,118.8,0
1766,Fans,48 inch,Crompton,2866,20.0,2.0,2.0,24.0,0
1767,Refrigerator,340 L,Godrej,32136,217.8,21.78,29.7,269.28,1
1768,Refrigerator,240 L,Godrej,25545,178.2,17.82,19.8,215.82,0
1769,Air Conditioner,1.5 Ton,Voltas,40262,250.0,25.0,25.0,300.0,1
1770,Television,50 inch,OnePlus,41185,153.0,15.3,30.6,198.9,0
1771,Air Conditioner,1.5 Ton,Voltas,48394,250.0,25.0,25.0,300.0,1
1772,Washing Machine,6 kg,Godrej,18718,99.0,9.9,9.9,118.8,0
1773,Refrigerator,240 L,Whirlpool,23569,172.8,17.28,19.2,209.28,0
1774,Geyser/Water Heater,6 L,Bajaj,2206,40.4,4.04,4.04,48.48,1
1775,Mixer Grinder,500 W,Philips,3596,52.5,5.25,5.25,63.0,1
1776,Television,55 inch,Xiaomi,53751,185.4,18.54,36.05,239.99,0
1777,Gas Stove/Cooktop,4 Burner,Elica,5557,60.0,6.0,6.0,72.0,1
1778,Television,55 inch,Xiaomi,60169,185.4,18.54,36.05,239.99,1
1779,Washing Machine,6 kg,Bosch,17409,96.0,9.6,9.6,115.2,0
1780,Air Conditioner,1.5 Ton,Blue Star,45578,252.5,25.25,25.25,303.0,0
1781,Air Conditioner,1.5 Ton,Samsung,48704,237.5,23.75,23.75,285.0,1
1782,Geyser/Water Heater,6 L,Racold,2738,41.2,4.12,4.12,49.44,0
1783,Television,75 inch,LG,84783,245.0,24.5,49.0,318.5,0
1784,Washing Machine,8 kg,LG,33630,147.0,14.7,14.7,176.4,0
1785,Air Conditioner,1.5 Ton,Daikin,31319,237.5,23.75,23.75,285.0,0
1786,Cooler,20 L,Kenstar,5252,29.7,2.97,7.92,40.59,0
1787,Fans,52 inch,Orient,3551,27.25,2.73,3.27,33.25,1
1788,Mixer Grinder,1000 W,Havells,6449,90.0,9.0,10.0,109.0,0
1789,Washing Machine,7 kg,Samsung,20017,114.0,11.4,11.4,136.8,0
1790,Geyser/Water Heater,10 L,Havells,4890,50.0,5.0,5.0,60.0,1
1791,Washing Machine,7 kg,Whirlpool,28148,115.2,11.52,11.52,138.24,1
1792,Refrigerator,300 L,Samsung,32967,190.0,19.0,23.75,232.75,1
1793,Television,75 inch,Vu,108783,275.0,27.5,55.0,357.5,1
1794,Cooler,50 L,Symphony,13595,55.0,5.5,11.0,71.5,0
1795,Cooler,50 L,Kenstar,14241,49.5,4.95,9.9,64.35,0
1796,Water Purifier,RO+UV+UF,Blue Star,10238,80.8,8.08,4.04,92.92,1
1797,Refrigerator,190 L,Samsung,15356,142.5,14.25,14.25,171.0,1
1798,Mixer Grinder,1000 W,Philips,5896,94.5,9.45,10.5,114.45,0
1799,Television,32 inch,LG,22069,98.0,9.8,19.6,127.4,0
1800,Water Purifier,RO+UV,Aquaguard,14732,61.2,6.12,4.08,71.4,0
1801,Washing Machine,9 kg,Samsung,43830,171.0,17.1,17.1,205.2,0
1802,Washing Machine,9 kg,Bosch,42231,172.8,17.28,17.28,207.36,1
1803,Geyser/Water Heater,6 L,V-Guard,2353,44.0,4.4,4.4,52.8,1
1804,Television,50 inch,Xiaomi,51866,154.5,15.45,30.9,200.85,0
1805,Air Conditioner,1.5 Ton,LG,43080,245.0,24.5,24.5,294.0,1
1806,Washing Machine,8 kg,Godrej,33963,148.5,14.85,14.85,178.2,0
1807,Washing Machine,9 kg,Godrej,33520,178.2,17.82,17.82,213.84,0
1808,Mixer Grinder,750 W,Bajaj,5950,70.7,7.07,7.07,84.84,1
1809,Washing Machine,7 kg,Godrej,29856,118.8,11.88,11.88,142.56,0
1810,Television,43 inch,LG,32444,117.6,11.76,24.5,153.86,1
1811,Air Conditioner,1.5 Ton,LG,47171,245.0,24.5,24.5,294.0,1
1812,Television,32 inch,TCL,18525,98.0,9.8,19.6,127.4,1
1813,Refrigerator,500 L,Godrej,50508,247.5,24.75,39.6,311.85,0
1814,Refrigerator,340 L,LG,48181,215.6,21.56,29.4,266.56,0
1815,Washing Machine,7 kg,LG,27510,117.6,11.76,11.76,141.12,1
1816,Refrigerator,300 L,Godrej,27329,198.0,19.8,24.75,242.55,1
1817,Water Purifier,RO+UV,Livpure,13955,63.0,6.3,4.2,73.5,0
1818,Fans,52 inch,Usha,3833,25.5,2.55,3.06,31.11,1
1819,Television,55 inch,Xiaomi,51868,185.4,18.54,36.05,239.99,1
1820,Television,32 inch,Xiaomi,17271,103.0,10.3,20.6,133.9,1
1821,Refrigerator,300 L,Whirlpool,28723,192.0,19.2,24.0,235.2,1
1822,Mixer Grinder,500 W,Panasonic,2272,50.0,5.0,5.0,60.0,1
1823,Refrigerator,340 L,LG,48158,215.6,21.56,29.4,266.56,0
1824,Television,65 inch,Vu,80690,242.0,24.2,44.0,310.2,1
1825,Cooler,30 L,Bajaj,9232,40.4,4.04,10.1,54.54,0
1826,Air Conditioner,1.5 Ton,Samsung,32949,237.5,23.75,23.75,285.0,0
1827,Washing Machine,8 kg,LG,32401,147.0,14.7,14.7,176.4,0
1828,Television,43 inch,Vu,27332,132.0,13.2,27.5,172.7,1
1829,Gas Stove/Cooktop,3 Burner,Bajaj,3919,40.4,4.04,4.04,48.48,0
1830,Air Conditioner,1.5 Ton,Voltas,46170,250.0,25.0,25.0,300.0,0
1831,Television,75 inch,Samsung,86464,237.5,23.75,47.5,308.75,1
1832,Cooler,30 L,Kenstar,9836,39.6,3.96,9.9,53.46,0
1833,Mixer Grinder,500 W,Bajaj,2495,50.5,5.05,5.05,60.6,0
1834,Fans,48 inch,Crompton,2581,20.0,2.0,2.0,24.0,0
1835,Cooler,30 L,Kenstar,9348,39.6,3.96,9.9,53.46,1
1836,Cooler,20 L,Voltas,5717,30.0,3.0,8.0,41.0,0
1837,Television,55 inch,Xiaomi,69597,185.4,18.54,36.05,239.99,0
1838,Cooler,20 L,Havells,9228,30.0,3.0,8.0,41.0,1
1839,Washing Machine,9 kg,Samsung,32571,171.0,17.1,17.1,205.2,1
1840,Refrigerator,300 L,LG,27943,196.0,19.6,24.5,240.1,0
1841,Washing Machine,6 kg,IFB,23960,97.0,9.7,9.7,116.4,1
1842,Mixer Grinder,1000 W,Morphy Richards,4202,99.0,9.9,11.0,119.9,1
1843,Television,75 inch,Xiaomi,98893,257.5,25.75,51.5,334.75,1
1844,Geyser/Water Heater,15 L,Crompton,4987,60.0,6.0,6.0,72.0,0
1845,Mixer Grinder,750 W,Philips,4701,73.5,7.35,7.35,88.2,0
1846,Geyser/Water Heater,15 L,AO Smith,7886,75.0,7.5,7.5,90.0,1
1847,Washing Machine,9 kg,LG,40123,176.4,17.64,17.64,211.68,0
1848,Television,65 inch,Sony,85715,264.0,26.4,48.0,338.4,0
1849,Fans,52 inch,Atomberg,2191,26.25,2.62,3.15,32.02,1
1850,Water Purifier,RO+UV,Pureit,13939,58.8,5.88,3.92,68.6,1
1851,Mixer Grinder,500 W,Bajaj,2816,50.5,5.05,5.05,60.6,0
1852,Geyser/Water Heater,6 L,Racold,3323,41.2,4.12,4.12,49.44,0
1853,Washing Machine,6 kg,Whirlpool,16056,96.0,9.6,9.6,115.2,0
1854,Gas Stove/Cooktop,4 Burner,Sunflame,7898,47.5,4.75,4.75,57.0,0
1855,Fans,52 inch,Crompton,3075,25.0,2.5,3.0,30.5,1
1856,Water Purifier,RO+UV+UF,Blue Star,11634,80.8,8.08,4.04,92.92,0
1857,Washing Machine,9 kg,Samsung,43178,171.0,17.1,17.1,205.2,0
1858,Washing Machine,8 kg,Samsung,29426,142.5,14.25,14.25,171.0,0
1859,Air Conditioner,2 Ton,Voltas,68498,300.0,30.0,32.0,362.0,1
1860,Air Conditioner,1.5 Ton,Blue Star,36576,252.5,25.25,25.25,303.0,0
1861,Cooler,30 L,Voltas,9086,40.0,4.0,10.0,54.0,0
1862,Washing Machine,7 kg,IFB,23796,116.4,11.64,11.64,139.68,0
1863,Refrigerator,300 L,Samsung,36580,190.0,19.0,23.75,232.75,0
1864,Television,65 inch,Xiaomi,83633,226.6,22.66,41.2,290.46,0
1865,Washing Machine,7 kg,Samsung,20294,114.0,11.4,11.4,136.8,0
1866,Gas Stove/Cooktop,3 Burner,Bajaj,5610,40.4,4.04,4.04,48.48,0
1867,Cooler,50 L,Symphony,16566,55.0,5.5,11.0,71.5,0
1868,Gas Stove/Cooktop,3 Burner,Pigeon,4671,38.8,3.88,3.88,46.56,0
1869,Mixer Grinder,1000 W,Havells,6210,90.0,9.0,10.0,109.0,1
1870,Television,32 inch,Sony,21991,120.0,12.0,24.0,156.0,1
1871,Washing Machine,8 kg,LG,29048,147.0,14.7,14.7,176.4,1
1872,Gas Stove/Cooktop,3 Burner,Pigeon,5183,38.8,3.88,3.88,46.56,0
1873,Refrigerator,240 L,Whirlpool,20364,172.8,17.28,19.2,209.28,0
1874,Refrigerator,500 L,LG,62459,245.0,24.5,39.2,308.7,1
1875,Gas Stove/Cooktop,4 Burner,Pigeon,7771,48.5,4.85,4.85,58.2,1
1876,Cooler,50 L,Bajaj,14116,50.5,5.05,10.1,65.65,1
1877,Cooler,20 L,Crompton,8744,30.0,3.0,8.0,41.0,0
1878,Mixer Grinder,1000 W,Philips,5406,94.5,9.45,10.5,114.45,1
1879,Television,50 inch,Samsung,38313,142.5,14.25,28.5,185.25,0
1880,Cooler,50 L,Crompton,10158,50.0,5.0,10.0,65.0,1
1881,Refrigerator,300 L,LG,31814,196.0,19.6,24.5,240.1,0
1882,Fans,52 inch,Atomberg,2059,26.25,2.62,3.15,32.02,1
1883,Fans,48 inch,Orient,2185,21.8,2.18,2.18,26.16,1
1884,Television,75 inch,OnePlus,118381,255.0,25.5,51.0,331.5,0
1885,Water Purifier,RO+UV,Livpure,8960,63.0,6.3,4.2,73.5,1
1886,Geyser/Water Heater,15 L,Bajaj,6764,60.6,6.06,6.06,72.72,0
1887,Cooler,50 L,Crompton,19318,50.0,5.0,10.0,65.0,0
1888,Gas Stove/Cooktop,4 Burner,Butterfly,4658,47.5,4.75,4.75,57.0,1
1889,Television,75 inch,Xiaomi,80425,257.5,25.75,51.5,334.75,0
1890,Mixer Grinder,750 W,Philips,5786,73.5,7.35,7.35,88.2,1
1891,Television,32 inch,Sony,18149,120.0,12.0,24.0,156.0,0
1892,Television,75 inch,TCL,87192,245.0,24.5,49.0,318.5,0
1893,Refrigerator,300 L,Samsung,39578,190.0,19.0,23.75,232.75,0
1894,Air Conditioner,2 Ton,Daikin,42214,285.0,28.5,30.4,343.9,1
1895,Refrigerator,240 L,Haier,29079,180.0,18.0,20.0,218.0,0
1896,Cooler,30 L,Voltas,10507,40.0,4.0,10.0,54.0,1
1897,Air Conditioner,1.5 Ton,LG,38311,245.0,24.5,24.5,294.0,1
1898,Mixer Grinder,1000 W,Panasonic,6163,90.0,9.0,10.0,109.0,1
1899,Geyser/Water Heater,15 L,Racold,4698,61.8,6.18,6.18,74.16,0
1900,Cooler,30 L,Bajaj,9803,40.4,4.04,10.1,54.54,0
1901,Water Purifier,RO+UV+UF,Kent,10240,80.0,8.0,4.0,92.0,1
1902,Television,55 inch,Sony,50890,216.0,21.6,42.0,279.6,1
1903,Refrigerator,240 L,Haier,23459,180.0,18.0,20.0,218.0,0
1904,Air Conditioner,1 Ton,Blue Star,34907,202.0,20.2,25.25,247.45,1
1905,Fans,52 inch,Orient,3475,27.25,2.73,3.27,33.25,0
1906,Refrigerator,240 L,LG,22872,176.4,17.64,19.6,213.64,1
1907,Washing Machine,6 kg,Bosch,15574,96.0,9.6,9.6,115.2,1
1908,Geyser/Water Heater,6 L,AO Smith,3097,50.0,5.0,5.0,60.0,0
1909,Mixer Grinder,1000 W,Philips,6851,94.5,9.45,10.5,114.45,1
1910,Geyser/Water Heater,6 L,AO Smith,2441,50.0,5.0,5.0,60.0,1
1911,Air Conditioner,2 Ton,Daikin,61501,285.0,28.5,30.4,343.9,0
1912,Mixer Grinder,750 W,Preethi,4660,80.5,8.05,8.05,96.6,1
1913,Geyser/Water Heater,10 L,Havells,5472,50.0,5.0,5.0,60.0,1
1914,Cooler,30 L,Havells,8389,40.0,4.0,10.0,54.0,1
1915,Geyser/Water Heater,15 L,Bajaj,6903,60.6,6.06,6.06,72.72,0
1916,Water Purifier,RO+UV+UF,Aquaguard,12578,81.6,8.16,4.08,93.84,1
1917,Refrigerator,300 L,Haier,34160,200.0,20.0,25.0,245.0,1
1918,Mixer Grinder,1000 W,Bajaj,7276,90.9,9.09,10.1,110.09,1
1919,Cooler,30 L,Kenstar,11093,39.6,3.96,9.9,53.46,0
1920,Water Purifier,RO+UV+UF,Pureit,10420,78.4,7.84,3.92,90.16,1
1921,Air Conditioner,1.5 Ton,Blue Star,45622,252.5,25.25,25.25,303.0,1
1922,Air Conditioner,1.5 Ton,Voltas,31465,250.0,25.0,25.0,300.0,1
1923,Washing Machine,6 kg,IFB,21302,97.0,9.7,9.7,116.4,0
1924,Gas Stove/Cooktop,3 Burner,Elica,3823,48.0,4.8,4.8,57.6,0
1925,Refrigerator,240 L,Whirlpool,21148,172.8,17.28,19.2,209.28,0
1926,Washing Machine,6 kg,IFB,19066,97.0,9.7,9.7,116.4,0
1927,Television,32 inch,Sony,22599,120.0,12.0,24.0,156.0,0
1928,Refrigerator,340 L,Haier,38039,220.0,22.0,30.0,272.0,0
1929,Refrigerator,190 L,Haier,22718,150.0,15.0,15.0,180.0,0
1930,Air Conditioner,1.5 Ton,Hitachi,32595,287.5,28.75,28.75,345.0,1
1931,Washing Machine,6 kg,Godrej,20984,99.0,9.9,9.9,118.8,0
1932,Television,55 inch,OnePlus,63104,183.6,18.36,35.7,237.66,1
1933,Water Purifier,RO+UV+UF,Kent,17856,80.0,8.0,4.0,92.0,0
1934,Television,50 inch,Xiaomi,40314,154.5,15.45,30.9,200.85,0
1935,Television,65 inch,LG,81624,215.6,21.56,39.2,276.36,0
1936,Washing Machine,8 kg,Godrej,35741,148.5,14.85,14.85,178.2,1
1937,Air Conditioner,2 Ton,Blue Star,64352,303.0,30.3,32.32,365.62,0
1938,Mixer Grinder,500 W,Bajaj,3629,50.5,5.05,5.05,60.6,1
1939,Refrigerator,190 L,Whirlpool,24224,144.0,14.4,14.4,172.8,1
1940,Gas Stove/Cooktop,2 Burner,Prestige,3605,30.0,3.0,3.0,36.0,1
